,date,take_out,company,restaurant,id,created_at
0,2021-01-01,92.82342941006117,Los Tacos,Oslo Lokka,c27a5cb6-816a-4c1a-a61a-06da67632892,2024-03-27 16:33:13
1,2021-01-02,64.77648524628455,Los Tacos,Oslo Lokka,e6350cd5-80a2-4ef6-9cfb-25dff0171273,2024-03-27 16:33:13
2,2021-01-03,72.27040062865419,Los Tacos,Oslo Lokka,f75b7042-00db-4e0f-9e4c-c0d22cf20e1c,2024-03-27 16:33:13
3,2021-01-04,65.37284913800708,Los Tacos,Oslo Lokka,92ca521c-3d1b-424c-a6b1-0aa216523e8e,2024-03-27 16:33:13
4,2021-01-05,58.74402543510631,Los Tacos,Oslo Lokka,e86825e3-c9b8-4739-b6d7-da66a1ef8ead,2024-03-27 16:33:13
5,2021-01-06,59.79805734163323,Los Tacos,Oslo Lokka,49c556a7-78a8-4d8d-b40b-a56ee922bab6,2024-03-27 16:33:13
6,2021-01-07,52.81207283241881,Los Tacos,Oslo Lokka,fa623a0a-11b7-4d49-af7e-6ccdce9de9f1,2024-03-27 16:33:13
7,2021-01-08,53.8166610283634,Los Tacos,Oslo Lokka,ce13ac1d-855f-47a3-8284-9ddb30a0649f,2024-03-27 16:33:13
8,2021-01-09,52.89458527717625,Los Tacos,Oslo Lokka,1fcce345-9529-4829-aabb-bda0a934b943,2024-03-27 16:33:13
9,2021-01-10,61.45136895823302,Los Tacos,Oslo Lokka,53910917-10db-45a2-ab29-8274dee4a20f,2024-03-27 16:33:13
10,2021-01-11,55.838047440766466,Los Tacos,Oslo Lokka,5bbd511f-6c1a-4712-bdef-8392b2475de4,2024-03-27 16:33:13
11,2021-01-12,76.48384383715877,Los Tacos,Oslo Lokka,663969c6-2558-4864-81a5-ea8e45d8585a,2024-03-27 16:33:13
12,2021-01-13,78.92903214941897,Los Tacos,Oslo Lokka,7a2f8e1a-8873-4b83-80be-0852f63dd7dc,2024-03-27 16:33:13
13,2021-01-14,73.4347013927661,Los Tacos,Oslo Lokka,a31f1e4c-2a08-4029-9628-836c9b05dcd6,2024-03-27 16:33:13
14,2021-01-15,75.89780412946382,Los Tacos,Oslo Lokka,68a81252-3c0f-4168-a317-32d1c614fca8,2024-03-27 16:33:13
15,2021-01-16,76.43447531100418,Los Tacos,Oslo Lokka,f5e1a807-5f84-4ae7-9aca-004fa0a65548,2024-03-27 16:33:13
16,2021-01-17,86.34614109706588,Los Tacos,Oslo Lokka,0bbe0748-8e55-4f3d-a71a-9191e94ae957,2024-03-27 16:33:13
17,2021-01-18,82.10777772961458,Los Tacos,Oslo Lokka,238bc3a3-04e3-4c4d-bd5b-c7cc97320b32,2024-03-27 16:33:13
18,2021-01-19,78.13976176763481,Los Tacos,Oslo Lokka,a36f6e92-fec4-4c0e-81c3-3235c53aafc4,2024-03-27 16:33:13
19,2021-01-20,81.70915443297658,Los Tacos,Oslo Lokka,6bdcb68a-16f7-4220-b8be-a6bd330e8315,2024-03-27 16:33:13
20,2021-01-21,77.24572324751188,Los Tacos,Oslo Lokka,f1604d8b-dbbd-4f99-9c7e-983483dda59b,2024-03-27 16:33:13
21,2021-01-22,80.52561292413499,Los Tacos,Oslo Lokka,4121d9a7-6b9f-42ca-9032-4b0adb5a43f6,2024-03-27 16:33:13
22,2021-01-23,81.71587263541757,Los Tacos,Oslo Lokka,72e03ec1-17bb-471b-a2c0-b142e77ae31f,2024-03-27 16:33:13
23,2021-01-24,92.03560990013253,Los Tacos,Oslo Lokka,876c2b0e-0812-4fd2-8838-006c546d2523,2024-03-27 16:33:13
24,2021-01-25,88.10915845224905,Los Tacos,Oslo Lokka,c9685b9a-a3e0-4f48-99a5-22ceb16c2575,2024-03-27 16:33:13
25,2021-01-26,84.26394041291329,Los Tacos,Oslo Lokka,d1288c7b-9760-487c-b4e1-38a2292b7419,2024-03-27 16:33:13
26,2021-01-27,87.72524766056988,Los Tacos,Oslo Lokka,7595d3f1-0448-475e-9dbb-6ce262c65406,2024-03-27 16:33:13
27,2021-01-28,83.03487182458184,Los Tacos,Oslo Lokka,4af15804-7d7f-4ba0-9ee8-bcbda9b474fb,2024-03-27 16:33:13
28,2021-01-29,85.88040093325019,Los Tacos,Oslo Lokka,7e05142d-5ad4-4a3a-8abc-3cc8bf762bf3,2024-03-27 16:33:13
29,2021-01-30,86.51159250474262,Los Tacos,Oslo Lokka,1d777de2-e58d-45b1-bf82-d77ead0aed81,2024-03-27 16:33:13
30,2021-01-31,96.0956986295502,Los Tacos,Oslo Lokka,2e39ef56-de9a-442d-8f9b-93b791f30bad,2024-03-27 16:33:13
31,2021-02-01,91.43470934663719,Los Tacos,Oslo Lokka,da13aaf5-3612-432a-b6e6-2be7ccd25e88,2024-03-27 16:33:13
32,2021-02-02,86.78845753499795,Los Tacos,Oslo Lokka,1cb754f3-7baa-49e3-9fa8-5212f81aa851,2024-03-27 16:33:13
33,2021-02-03,89.36221432703428,Los Tacos,Oslo Lokka,6795ae1c-2269-45b4-ab14-c364dfb2ec77,2024-03-27 16:33:13
34,2021-02-04,83.82735012189399,Los Tacos,Oslo Lokka,9c82f5a9-3ce9-4b9a-80a2-c04396dbc5f4,2024-03-27 16:33:13
35,2021-02-05,85.79580157956889,Los Tacos,Oslo Lokka,50eb086f-e44c-40f0-b6c1-afb46ea1b90a,2024-03-27 16:33:13
36,2021-02-06,85.60796973723791,Los Tacos,Oslo Lokka,7b830367-dbf4-4f93-9d3b-0fd9de155ea8,2024-03-27 16:33:13
37,2021-02-07,94.38203883226758,Los Tacos,Oslo Lokka,408ed71d-30e7-4208-ac25-160f8c34f51f,2024-03-27 16:33:13
38,2021-02-08,89.09526559316602,Los Tacos,Oslo Lokka,548f75d7-ca57-4225-aa55-69fe074da32a,2024-03-27 16:33:13
39,2021-02-09,83.91136903503535,Los Tacos,Oslo Lokka,0014e2e5-e62b-4272-b009-8ba87f6dc389,2024-03-27 16:33:13
40,2021-02-10,86.02331817604849,Los Tacos,Oslo Lokka,f0402678-e550-4224-98d2-a3739bc1f46b,2024-03-27 16:33:13
41,2021-02-11,80.22139277096863,Los Tacos,Oslo Lokka,841b50d8-ddb9-475b-80d3-bada0c5b73f9,2024-03-27 16:33:13
42,2021-02-12,82.01172523149124,Los Tacos,Oslo Lokka,27d4291c-2aaa-4c18-be68-31779e340d8c,2024-03-27 16:33:13
43,2021-02-13,81.80792351802295,Los Tacos,Oslo Lokka,66f09bea-6585-4c69-b32a-92e819bd80b1,2024-03-27 16:33:13
44,2021-02-14,90.63760304750248,Los Tacos,Oslo Lokka,2741d5b4-36c6-4e78-a7c0-7f40a4228836,2024-03-27 16:33:13
45,2021-02-15,85.65878959872734,Los Tacos,Oslo Lokka,7954ae45-93f9-41a8-955e-bc15102b71a9,2024-03-27 16:33:13
46,2021-02-16,80.93434712494995,Los Tacos,Oslo Lokka,3c4a399c-98b3-4cfb-b0db-cb2a015eb791,2024-03-27 16:33:13
47,2021-02-17,83.55960329011673,Los Tacos,Oslo Lokka,45a2aa1d-be21-4051-9e01-9637e05ebec6,2024-03-27 16:33:13
48,2021-02-18,78.43622894329239,Los Tacos,Oslo Lokka,cf5311dc-8d5d-4b7a-a25b-1d39b2c30796,2024-03-27 16:33:13
49,2021-02-19,80.92017904509187,Los Tacos,Oslo Lokka,a54663d9-d5bc-4a97-b247-49ae0650e719,2024-03-27 16:33:13
50,2021-02-20,81.484500125677,Los Tacos,Oslo Lokka,1453ae1c-cd3a-49c8-b5a0-a2c7673927a0,2024-03-27 16:33:13
