,date,take_out,company,restaurant,id,created_at
0,2021-01-01,0.0,Los Tacos,Oslo Torggata,353fa241-b3ef-48b8-9678-ea34f6586e27,2024-03-27 16:26:56
1,2021-01-02,0.0,Los Tacos,Oslo Torggata,4d5fa259-2870-4fa7-a05d-ad3d2a3770ec,2024-03-27 16:26:56
2,2021-01-03,0.0,Los Tacos,Oslo Torggata,ec463de0-53b4-497a-a18e-00166b7190ab,2024-03-27 16:26:56
3,2021-01-04,0.012678937075229935,Los Tacos,Oslo Torggata,1a0629d4-1d9f-4d66-8d09-69690bbd637a,2024-03-27 16:26:56
4,2021-01-05,0.0,Los Tacos,Oslo Torggata,bcc4b077-8543-4f98-be7e-ddce76dd4ccf,2024-03-27 16:26:56
5,2021-01-06,0.0,Los Tacos,Oslo Torggata,b8b19c8e-6dec-437c-8fd7-f67a9e14ea18,2024-03-27 16:26:56
6,2021-01-07,0.0,Los Tacos,Oslo Torggata,44aba47f-97d4-4ad2-9360-1590e5c45e31,2024-03-27 16:26:56
7,2021-01-08,1.0608782296033545,Los Tacos,Oslo Torggata,65350cf2-007a-4581-ae42-fdc1adc6a542,2024-03-27 16:26:56
8,2021-01-09,0.8174414087892369,Los Tacos,Oslo Torggata,e10f1f4a-48b3-4169-a0dd-34b84b0b78a7,2024-03-27 16:26:56
9,2021-01-10,0.7327830944330909,Los Tacos,Oslo Torggata,2c8c8677-40f7-4439-8b4e-7f8f85ffd14b,2024-03-27 16:26:56
10,2021-01-11,1.4746081480064746,Los Tacos,Oslo Torggata,52942a39-3705-43c7-8969-28be9480acd5,2024-03-27 16:26:56
11,2021-01-12,0.8188854816584146,Los Tacos,Oslo Torggata,de3e9764-ad6e-4de3-9ad3-96bd80776107,2024-03-27 16:26:56
12,2021-01-13,0.8417405341234171,Los Tacos,Oslo Torggata,5df7a8f3-f71b-42f4-9bd7-fe066163fa3a,2024-03-27 16:26:56
13,2021-01-14,0.7837213357905312,Los Tacos,Oslo Torggata,81bbb294-ddfc-40b8-bcd9-29f443aea6bb,2024-03-27 16:26:56
14,2021-01-15,2.232540393570199,Los Tacos,Oslo Torggata,b3070dda-68d0-4310-af7b-d1e31860bb5e,2024-03-27 16:26:56
15,2021-01-16,1.852920897523931,Los Tacos,Oslo Torggata,1d91d3e0-9805-4e17-a09f-9298c68fb520,2024-03-27 16:26:56
16,2021-01-17,1.6182450660963057,Los Tacos,Oslo Torggata,c75a5539-07d7-48c1-91a7-e7c75a9e8c25,2024-03-27 16:26:56
17,2021-01-18,2.1996070978976796,Los Tacos,Oslo Torggata,f25d577a-f89d-4f82-a1ad-05e7e0416e44,2024-03-27 16:26:56
18,2021-01-19,1.3171533001410158,Los Tacos,Oslo Torggata,91abc0e5-845f-40fc-9689-fbc376294c84,2024-03-27 16:26:56
19,2021-01-20,1.1695443832668901,Los Tacos,Oslo Torggata,f3e3a834-4aa0-4efc-a6f8-24209179ed54,2024-03-27 16:26:56
20,2021-01-21,0.9416603611587684,Los Tacos,Oslo Torggata,1561e268-40c7-405d-8aa7-6444e84bd073,2024-03-27 16:26:56
21,2021-01-22,2.224907678988599,Los Tacos,Oslo Torggata,b6e8cea3-c4c2-44f9-b592-bd96f02efe4c,2024-03-27 16:26:56
22,2021-01-23,1.6875675643570183,Los Tacos,Oslo Torggata,a58dba6e-87ae-400f-8cd6-cf2cfcdd1123,2024-03-27 16:26:56
23,2021-01-24,1.004874972794921,Los Tacos,Oslo Torggata,a9dcaa9c-710f-4921-a39b-0594f7f3712e,2024-03-27 16:26:56
24,2021-01-25,1.5142399355520855,Los Tacos,Oslo Torggata,9159ece6-770d-4e8b-9cdd-d06b745f4dd1,2024-03-27 16:26:56
25,2021-01-26,0.5767019545377838,Los Tacos,Oslo Torggata,b577e041-dbac-4ac6-b114-3daaed0db8ea,2024-03-27 16:26:56
26,2021-01-27,0.39317070658403935,Los Tacos,Oslo Torggata,d5155fee-39a7-44aa-acdb-994d4278ef43,2024-03-27 16:26:56
27,2021-01-28,0.15029411924947433,Los Tacos,Oslo Torggata,540c4d02-2910-4cf5-96b2-5de647a17f28,2024-03-27 16:26:56
28,2021-01-29,1.4407245740030312,Los Tacos,Oslo Torggata,b57e03de-e89a-4554-b46c-dfde234661e5,2024-03-27 16:26:56
29,2021-01-30,0.913141708703398,Los Tacos,Oslo Torggata,57358a21-8837-4131-a767-40ca71041468,2024-03-27 16:26:56
30,2021-01-31,0.5646943293512129,Los Tacos,Oslo Torggata,46423cd5-9a6c-4521-9721-4d87ffceddb9,2024-03-27 16:26:56
31,2021-02-01,0.6748561730378342,Los Tacos,Oslo Torggata,7cc43d90-7a2d-4833-abcb-a489b201708c,2024-03-27 16:26:56
32,2021-02-02,0.4239294572828336,Los Tacos,Oslo Torggata,805692c3-5ddd-4aa7-9c14-25332ad6f43d,2024-03-27 16:26:56
33,2021-02-03,0.20956189242580409,Los Tacos,Oslo Torggata,50e0932f-48d9-4465-999c-6fae2c1d325d,2024-03-27 16:26:56
34,2021-02-04,0.0,Los Tacos,Oslo Torggata,3ed30dc8-f064-4846-9604-a6ca1ab66c05,2024-03-27 16:26:56
35,2021-02-05,0.19097647649243754,Los Tacos,Oslo Torggata,27dc7c0a-d0c2-4483-b7d4-7108d41c6c74,2024-03-27 16:26:56
36,2021-02-06,0.6244038663905526,Los Tacos,Oslo Torggata,1cefe562-8363-4c88-b990-63b74c5ade7e,2024-03-27 16:26:56
37,2021-02-07,0.41972119206585656,Los Tacos,Oslo Torggata,497b1ff8-d519-4070-886a-34974783c1ce,2024-03-27 16:26:56
38,2021-02-08,0.3431855998896432,Los Tacos,Oslo Torggata,d5a770bf-ee0b-448a-8309-2fdcdb7456d9,2024-03-27 16:26:56
39,2021-02-09,0.17410915331658627,Los Tacos,Oslo Torggata,82fed27e-3e8d-4866-b252-52126c8c2525,2024-03-27 16:26:56
40,2021-02-10,0.04073688812460574,Los Tacos,Oslo Torggata,56d8fbce-29cc-4699-bdc7-b4a79059a31a,2024-03-27 16:26:56
41,2021-02-11,0.0,Los Tacos,Oslo Torggata,01a73986-b351-4c68-b7bb-3aa9d74ff32e,2024-03-27 16:26:56
42,2021-02-12,0.44754147511445336,Los Tacos,Oslo Torggata,34490fb1-4c51-4f4a-8ca1-4051a18b9d53,2024-03-27 16:26:56
43,2021-02-13,0.9787319645608183,Los Tacos,Oslo Torggata,e4f5ef28-ee01-4faf-abc8-e4c75991921a,2024-03-27 16:26:56
44,2021-02-14,0.8578654289863968,Los Tacos,Oslo Torggata,25fb31f0-3800-4eae-b41a-d30b193419dd,2024-03-27 16:26:56
45,2021-02-15,0.8486383496339998,Los Tacos,Oslo Torggata,9ce3f918-42d3-4037-9966-4011b7cd501a,2024-03-27 16:26:56
46,2021-02-16,0.7282288153569922,Los Tacos,Oslo Torggata,89dbcfe2-546f-42ea-9427-9669f041993c,2024-03-27 16:26:56
47,2021-02-17,0.6232286396284534,Los Tacos,Oslo Torggata,7377ee8e-55f9-4e8f-8730-f804bd8daca4,2024-03-27 16:26:56
48,2021-02-18,0.4623389667790262,Los Tacos,Oslo Torggata,06121d63-7275-41c4-9ae7-906545ae1580,2024-03-27 16:26:56
49,2021-02-19,1.0219227647759093,Los Tacos,Oslo Torggata,a6d778f9-4c2a-44ee-a183-1563e98a418a,2024-03-27 16:26:56
50,2021-02-20,1.516039815487045,Los Tacos,Oslo Torggata,e2b729ac-7a2f-4f09-822a-5d84c738329f,2024-03-27 16:26:56
51,2021-02-21,1.0351519039148573,Los Tacos,Oslo Torggata,79e4b783-87db-4d0d-b237-ac52195cad93,2024-03-27 16:26:56
52,2021-02-22,1.0073363710213676,Los Tacos,Oslo Torggata,7060a52e-d991-4989-9029-6f6d09237df3,2024-03-27 16:26:56
53,2021-02-23,0.8496222445102162,Los Tacos,Oslo Torggata,cfce0f34-28f7-4347-84b5-0718fd5cb9cf,2024-03-27 16:26:56
54,2021-02-24,0.6907221526648103,Los Tacos,Oslo Torggata,da4e2cb8-d8af-47eb-bc60-4636acbdf2e4,2024-03-27 16:26:56
55,2021-02-25,0.4618901448174655,Los Tacos,Oslo Torggata,af2d86bb-40cd-464f-981a-02e8b0efba1b,2024-03-27 16:26:56
56,2021-02-26,0.942409949195325,Los Tacos,Oslo Torggata,b1b70553-db5f-48ec-9983-205a885fa86a,2024-03-27 16:26:56
57,2021-02-27,1.3292593074796948,Los Tacos,Oslo Torggata,287a8e54-6b2e-45dd-a571-057c3fb3bf00,2024-03-27 16:26:56
58,2021-02-28,1.0381123194424164,Los Tacos,Oslo Torggata,d0e2ff06-4fdf-443b-a2a8-c2d5beee1408,2024-03-27 16:26:56
59,2021-03-01,0.8373293955512167,Los Tacos,Oslo Torggata,dfda5c60-8d35-4230-bf50-8ca3cc757a8f,2024-03-27 16:26:56
60,2021-03-02,0.509315576243498,Los Tacos,Oslo Torggata,a52c29bc-e4a6-4531-8962-d50ad3e6cfc6,2024-03-27 16:26:56
61,2021-03-03,0.18632093939712968,Los Tacos,Oslo Torggata,e266f603-b174-4e00-9748-0805b551dc01,2024-03-27 16:26:56
62,2021-03-04,0.0,Los Tacos,Oslo Torggata,1a5d0ae1-e733-4bb4-932a-63ea619fc94e,2024-03-27 16:26:56
63,2021-03-05,0.0,Los Tacos,Oslo Torggata,02852812-69e5-4640-ad09-9fa39382eae4,2024-03-27 16:26:56
64,2021-03-06,0.10281329142708834,Los Tacos,Oslo Torggata,ea782bce-4e38-48e8-b952-04cc9cb6dea7,2024-03-27 16:26:56
65,2021-03-07,0.0,Los Tacos,Oslo Torggata,ad674246-570f-4f3d-9f9f-2d8beab1ba63,2024-03-27 16:26:56
66,2021-03-08,0.0,Los Tacos,Oslo Torggata,fa55651c-d5b0-46ef-8c79-2944b15ccf13,2024-03-27 16:26:56
67,2021-03-09,0.0,Los Tacos,Oslo Torggata,8dc16de0-0da7-4f8a-bc57-b01ca12b47c9,2024-03-27 16:26:56
68,2021-03-10,0.0,Los Tacos,Oslo Torggata,49afba90-0732-4b79-9e0b-6da14f50fb02,2024-03-27 16:26:56
69,2021-03-11,0.0,Los Tacos,Oslo Torggata,b564b846-da9a-47ad-a04c-7ee1824bf1bd,2024-03-27 16:26:56
70,2021-03-12,0.0,Los Tacos,Oslo Torggata,722a229e-7e5c-45c8-87bc-c7404ebf86a5,2024-03-27 16:26:56
71,2021-03-13,0.0,Los Tacos,Oslo Torggata,86642b2f-df55-4d0d-97f8-73ef787ccc86,2024-03-27 16:26:56
72,2021-03-14,0.0,Los Tacos,Oslo Torggata,41b94dae-acb1-4642-a53d-77602f339077,2024-03-27 16:26:56
73,2021-03-15,0.0,Los Tacos,Oslo Torggata,d7d4a2f9-6001-459b-8b7c-344ee15668a4,2024-03-27 16:26:56
74,2021-03-16,0.0,Los Tacos,Oslo Torggata,be0a2482-d366-4523-9f85-8be4b3ab134f,2024-03-27 16:26:56
75,2021-03-17,0.0,Los Tacos,Oslo Torggata,87f498cf-c802-420e-8a18-9e5d60b2c9d6,2024-03-27 16:26:56
76,2021-03-18,0.0,Los Tacos,Oslo Torggata,f96ed460-9b47-4d99-85a5-e20481d9a980,2024-03-27 16:26:56
77,2021-03-19,0.0,Los Tacos,Oslo Torggata,c54d9774-3be1-4a2a-b90a-fdadade318e4,2024-03-27 16:26:56
78,2021-03-20,0.0,Los Tacos,Oslo Torggata,d606b9f4-a17a-41ac-8ec0-3582fdcbeb0a,2024-03-27 16:26:56
79,2021-03-21,0.0,Los Tacos,Oslo Torggata,51acfc5e-0e61-4400-b85d-9349fd6147fe,2024-03-27 16:26:56
80,2021-03-22,0.0,Los Tacos,Oslo Torggata,fb5b1cc6-f327-4006-83d0-f719043031cf,2024-03-27 16:26:56
81,2021-03-23,0.0,Los Tacos,Oslo Torggata,b8a588fe-8bde-4aec-92bf-12b6d5de1c0e,2024-03-27 16:26:56
82,2021-03-24,0.0,Los Tacos,Oslo Torggata,d7b1215b-9942-42d5-a44c-547180d6ef65,2024-03-27 16:26:56
83,2021-03-25,0.0,Los Tacos,Oslo Torggata,21e87abb-b4bb-4d77-ab6a-fae389f643e0,2024-03-27 16:26:56
84,2021-03-26,0.0,Los Tacos,Oslo Torggata,9092a5e1-31df-4749-a7a5-04168b832f87,2024-03-27 16:26:56
85,2021-03-27,0.0,Los Tacos,Oslo Torggata,9fb50046-6f30-4a53-af4e-5b0b0ebdaa2d,2024-03-27 16:26:56
86,2021-03-28,0.0,Los Tacos,Oslo Torggata,410e2db2-a89e-457f-b443-c26de072541b,2024-03-27 16:26:56
87,2021-03-29,0.0,Los Tacos,Oslo Torggata,8f02f736-e67b-4ffa-a93a-b03e7938ec8d,2024-03-27 16:26:56
88,2021-03-30,0.0,Los Tacos,Oslo Torggata,ec3ac7e6-03a0-454c-b721-c6d05428cbf3,2024-03-27 16:26:56
89,2021-03-31,0.0,Los Tacos,Oslo Torggata,edbbd93a-bdb6-43d5-9e4f-45374e2e6746,2024-03-27 16:26:56
90,2021-04-01,0.0,Los Tacos,Oslo Torggata,741eee90-94b7-4ee3-a89d-d433c8760f9b,2024-03-27 16:26:56
91,2021-04-02,0.0,Los Tacos,Oslo Torggata,07b36c10-1e7e-4482-9afb-a7fc67f83324,2024-03-27 16:26:56
92,2021-04-03,0.0,Los Tacos,Oslo Torggata,272471c9-4021-4727-957d-5d1c5383ec96,2024-03-27 16:26:56
93,2021-04-04,0.0,Los Tacos,Oslo Torggata,5e8304de-33de-40a1-ac9c-45dbac8468ef,2024-03-27 16:26:56
94,2021-04-05,0.0,Los Tacos,Oslo Torggata,e4c23556-f84d-44e8-8def-de4e79934bc2,2024-03-27 16:26:56
95,2021-04-06,0.0,Los Tacos,Oslo Torggata,266d475d-667a-4d65-a6a6-82f5ae39b234,2024-03-27 16:26:56
96,2021-04-07,0.0,Los Tacos,Oslo Torggata,c9c49b94-4d2b-443c-b3e6-ef87345bc441,2024-03-27 16:26:56
97,2021-04-08,0.0,Los Tacos,Oslo Torggata,90e05789-0979-4b3a-8dab-a95edf9e72c9,2024-03-27 16:26:56
98,2021-04-09,0.0,Los Tacos,Oslo Torggata,78a3ee93-05fa-4da0-b088-126c5d761f6e,2024-03-27 16:26:56
99,2021-04-10,0.0,Los Tacos,Oslo Torggata,6fbd6e32-7eaf-43ea-899e-5f28a2cf146e,2024-03-27 16:26:56
100,2021-04-11,0.0,Los Tacos,Oslo Torggata,bb2bd723-63dc-4eb7-921f-6463257b3b3c,2024-03-27 16:26:56
101,2021-04-12,0.0,Los Tacos,Oslo Torggata,e2c74f66-1470-45f6-b319-d475000129d1,2024-03-27 16:26:56
102,2021-04-13,0.0,Los Tacos,Oslo Torggata,66487077-557f-4f26-8176-bcb19f7a3f3c,2024-03-27 16:26:56
103,2021-04-14,0.0,Los Tacos,Oslo Torggata,26a096ca-1a88-4c9c-8464-c9c2b190d47f,2024-03-27 16:26:56
104,2021-04-15,0.0,Los Tacos,Oslo Torggata,23848a07-d7db-464e-b419-f6ef2509e4f3,2024-03-27 16:26:56
105,2021-04-16,0.0,Los Tacos,Oslo Torggata,4425eb03-adf5-413f-a32a-cfe14fae69cb,2024-03-27 16:26:56
106,2021-04-17,0.0,Los Tacos,Oslo Torggata,d40ce9a9-142e-440c-b501-53370d43e72d,2024-03-27 16:26:56
107,2021-04-18,0.0,Los Tacos,Oslo Torggata,6154a5c3-1008-456b-8abe-b4cf257875c0,2024-03-27 16:26:56
108,2021-04-19,0.0,Los Tacos,Oslo Torggata,5a18db4e-b978-4274-bd96-14f39506aff0,2024-03-27 16:26:56
109,2021-04-20,0.0,Los Tacos,Oslo Torggata,93a3fe1d-dea9-40bd-8239-427b0636232a,2024-03-27 16:26:56
110,2021-04-21,0.0,Los Tacos,Oslo Torggata,f7a0e65b-3b3c-455f-b305-831672a7c08b,2024-03-27 16:26:56
111,2021-04-22,0.0,Los Tacos,Oslo Torggata,1fe5c098-0fe2-432e-82f0-9a167dd6e574,2024-03-27 16:26:56
112,2021-04-23,0.0,Los Tacos,Oslo Torggata,a62fd1c7-fd64-4624-ba98-4397f8c731d4,2024-03-27 16:26:56
113,2021-04-24,0.0,Los Tacos,Oslo Torggata,d81c23bc-2d62-4007-98d8-672079948d1b,2024-03-27 16:26:56
114,2021-04-25,0.0,Los Tacos,Oslo Torggata,fac43217-2dfc-439b-a2d8-368d9ac3fdb4,2024-03-27 16:26:56
115,2021-04-26,0.0,Los Tacos,Oslo Torggata,cdc424b4-d4a2-41c3-aba2-f4ba6396ab97,2024-03-27 16:26:56
116,2021-04-27,0.0,Los Tacos,Oslo Torggata,60658846-b0c7-4445-bfc7-ad0a4ddce127,2024-03-27 16:26:56
117,2021-04-28,0.0,Los Tacos,Oslo Torggata,ac735e76-5f9d-41e5-ab48-725878c801d8,2024-03-27 16:26:56
