,date,take_out,company,restaurant,id,created_at
0,2021-01-01,0.0,Los Tacos,Oslo Smestad,4a3209a5-2a8e-4d00-af4c-248f91c2958d,2024-03-27 16:40:53
1,2021-01-02,1.3099138985232344,Los Tacos,Oslo Smestad,51d63a96-d280-481f-a147-53fd7978982f,2024-03-27 16:40:53
2,2021-01-03,4.276067062057364,Los Tacos,Oslo Smestad,37bbefc4-a343-40a5-8c40-988d168fceee,2024-03-27 16:40:53
3,2021-01-04,1.4264842653763017,Los Tacos,Oslo Smestad,e91ea514-d849-4b13-b54d-83a6554885db,2024-03-27 16:40:53
4,2021-01-05,3.1789058672722232,Los Tacos,Oslo Smestad,9070df9b-ce1f-492a-8b25-c9a06cba5a82,2024-03-27 16:40:53
5,2021-01-06,3.013590898216713,Los Tacos,Oslo Smestad,544b3f76-b9c9-411a-a3fb-075048cfea4f,2024-03-27 16:40:53
6,2021-01-07,3.3586576639591046,Los Tacos,Oslo Smestad,7bb8ab24-d3b8-4340-8852-3d87cc2fcc5c,2024-03-27 16:40:53
7,2021-01-08,3.816451756622431,Los Tacos,Oslo Smestad,fecbeadb-fc3e-4e79-80c8-fccc5c5285a5,2024-03-27 16:40:53
8,2021-01-09,4.4460827619964025,Los Tacos,Oslo Smestad,3d0ffe34-36be-4023-90cf-42091adf6e30,2024-03-27 16:40:53
9,2021-01-10,7.545552886669574,Los Tacos,Oslo Smestad,322c3c51-a5ea-47e0-993e-b4cb0bd101a3,2024-03-27 16:40:53
10,2021-01-11,4.762106012123636,Los Tacos,Oslo Smestad,d3aca10c-10b6-4e97-9c8c-d594938f593e,2024-03-27 16:40:53
11,2021-01-12,4.040518338626904,Los Tacos,Oslo Smestad,7cab4cfa-9e46-4487-8d2a-4a073dde5e5a,2024-03-27 16:40:53
12,2021-01-13,3.806501995152627,Los Tacos,Oslo Smestad,809352cd-fa49-4781-ab10-f55ea24c8076,2024-03-27 16:40:53
13,2021-01-14,4.018496120282149,Los Tacos,Oslo Smestad,33be22fc-7aeb-499c-bb57-253d771f5cb8,2024-03-27 16:40:53
14,2021-01-15,4.282972481503389,Los Tacos,Oslo Smestad,d9f1d0ed-d52d-4bc0-8010-aa8760e01e39,2024-03-27 16:40:53
15,2021-01-16,4.6646024116256015,Los Tacos,Oslo Smestad,734a7650-549a-4246-a2db-d7c9090f487b,2024-03-27 16:40:53
16,2021-01-17,7.468230421163587,Los Tacos,Oslo Smestad,a180e15c-51d3-47ba-b7e8-171e11e6c53b,2024-03-27 16:40:53
